ID,Address,Short PC,PC,Price_£,Offer,Period,Status,House Type,Bed,Bath,Recpt,Heating,Windows,Window Type,Garage Description,Garage Size,Garage Type,Driveway,Parking,Garden,Basement,Roofspace,Conservatory,EPC Rating,Rates,Acres,sq ft,Listing Date,Time at this price,Description,URL,Date stamp
224289,"34 Knockeden Crescent, Rosetta, Belfast",BT6,BT6 0GQ,124950,Offers around,,For sale,Semi-detached house,3,,1,,,unknown,,,,Y,Y,Y,,,,D64/C75,"£1,015.14 pa",,,,663,3 Bed Semi-detached house For Sale,http://www.propertypal.com/34-knockeden-crescent-rosetta-belfast/224289,20160507
347659,"90 Ardenvohr Street, Woodstock Road, Belfast",BT6,BT6 8NB,79950,Offers around,,For sale,Terrace house,2,,1,gas,,unknown,,,,,,,,,,D64/C74,£543.82 pa,,,,307,2 Bed Terrace house For Sale,http://www.propertypal.com/90-ardenvohr-street-woodstock-road-belfast/347659,20160507
347419,"13 London Road, Belfast",BT6,BT6 8EY,85000,Offers over,,For sale,Terrace house,2,,2,oil,,unknown,,,,,,,,,,E54/D65,£580.08 pa,,,,323,2 Bed Terrace house For Sale,http://www.propertypal.com/13-london-road-belfast/347419,20160507
339259,"220 Cregagh Road, Belfast",BT6,BT6 9EU,134950,Asking price,,For sale,Town House,3,1,2,gas,,unknown,,,,,,Y,,,,E51/D55,£761.36 pa,,,,132,3 Bed Town House For Sale,http://www.propertypal.com/220-cregagh-road-belfast/339259,20160507
347141,"29 Knock Eden Parade, Belfast",BT6,BT6 0GL,68750,Offers around,,For sale,Apartment,2,,1,gas,,unknown,,,,,,Y,,,,E53/C72,£616.33 pa,,,,399,2 Bed Apartment For Sale,http://www.propertypal.com/29-knock-eden-parade-belfast/347141,20160507
345472,"149A Mount Merrion Avenue, Cregagh Road, Belfast",BT6,BT6 0FN,54950,Asking price,,For sale,Apartment,2,1,1,,,unknown,,,,,Y,,,,,D62/C74,,,,,196,2 Bed Apartment For Sale,http://www.propertypal.com/149a-mount-merrion-avenue-cregagh-road-belfast/345472,20160507
345210,"48 Loopland Crescent, Belfast",BT6,BT6 9EE,134950,Asking price,,For sale,Semi-detached house,3,1,2,gas,,unknown,,,,Y,Y,Y,,,,D65/C72,£833.87 pa,,,,567,3 Bed Semi-detached house For Sale,http://www.propertypal.com/48-loopland-crescent-belfast/345210,20160507
344888,"35 Clonduff Drive, Castlereagh Road, Belfast",BT6,BT6 9NS,97500,Asking price,,For sale,Terrace house,4,,1,oil,,unknown,,,,,,Y,,,,E54/C73,£634.46 pa,,,,239,4 Bed Terrace house For Sale,http://www.propertypal.com/35-clonduff-drive-castlereagh-road-belfast/344888,20160507
343196,"150 Ardenlee Avenue, Belfast",BT6,BT6 0AE,264950,Offers around,,For sale,Semi-detached house,4,,,,gas fired central heating/double glazed windows,double,,,,,Y,Y,,Y,,,"£1,450.20 pa",,,,959,4 Bed Semi-detached house For Sale,http://www.propertypal.com/150-ardenlee-avenue-belfast/343196,20160507
342590,"13 Loopland Park, Cregagh, Belfast",BT6,BT6 9DY,139950,Offers around,,For sale,Semi-detached house,3,,3,gas,,unknown,,,,Y,Y,Y,,,Y,,£797.61 pa,,,,355,3 Bed Semi-detached house For Sale,http://www.propertypal.com/13-loopland-park-cregagh-belfast/342590,20160507
309620,"34 Rosetta Road, Rosetta, Belfast",BT6,BT6 0LT,165000,Offers around,,For sale,Semi-detached house,3,,2,,,unknown,driveway leading to garage,single,detached,Y,Y,Y,,,,E53/C70,"£1,123.91 pa",,,,233,3 Bed Semi-detached house For Sale,http://www.propertypal.com/34-rosetta-road-rosetta-belfast/309620,20160507
341383,"19 Hillburn Park, Cregagh, Belfast",BT6,BT6 9PF,137500,Asking price,,For sale,Semi-detached house,3,,2,,,unknown,detached garage,single,detached,,Y,Y,,,,E47/D66,£942.63 pa,,,,330,3 Bed Semi-detached house For Sale,http://www.propertypal.com/19-hillburn-park-cregagh-belfast/341383,20160507
332124,"222 Cregagh Road, Belfast",BT6,BT6 9EU,134950,Asking price,,For sale,Town House,3,1,1,gas,spacious open plan living and dining room with dual aspect windows,unknown,,,,Y,Y,Y,,,,E53/D57,£833.87 pa,,,,36,3 Bed Town House For Sale,http://www.propertypal.com/222-cregagh-road-belfast/332124,20160507
340999,"20 Florida Street, Ravenhill Road, Belfast",BT6,BT6 8EW,119950,Asking price,,For sale,Terrace house,4,1,2,oil,oil fired central heating &amp; double glazed windows,double,,,,,,Y,,,,F30/E54,£688.84 pa,,,,418,4 Bed Terrace house For Sale,http://www.propertypal.com/20-florida-street-ravenhill-road-belfast/340999,20160507
340307,"6 Downshire Road, Cregagh Road / Rosetta Road, Belfast",BT6,BT6 9JL,169950,Offers around,,For sale,Semi-detached house,3,1,2,oil,,unknown,,,,Y,Y,Y,,,,E44/D61,"£1,305.18 pa",,,,897,3 Bed Semi-detached house For Sale,http://www.propertypal.com/6-downshire-road-cregagh-road-rosetta-road-belfast/340307,20160507
340008,"21 Mount Merrion Drive, Belfast",BT6,BT6 0FX,154950,Asking price,,For sale,Semi-detached house,3,,1,gas,,unknown,detached garage,single,detached,Y,Y,Y,,,,E54/C69,£978.89 pa,,,,625,3 Bed Semi-detached house For Sale,http://www.propertypal.com/21-mount-merrion-drive-belfast/340008,20160507
338144,"154 Woodstock Road, East Belfast, Belfast",BT6,BT6 8AF,72000,Offers around,,For sale,Terrace house,2,,,gas,,unknown,,,,,,Y,,,,D68/C69,£507.57 pa,,,,132,2 Bed Terrace house For Sale,http://www.propertypal.com/154-woodstock-road-east-belfast-belfast/338144,20160507
338143,"5 Lissan Close, Cregagh, East Belfast, Belfast",BT6,BT6 0EH,85000,Offers around,,For sale,Terrace house,3,,,gas,,unknown,,,,,Y,Y,,,,D61/D62,£580.08 pa,,,,313,3 Bed Terrace house For Sale,http://www.propertypal.com/5-lissan-close-cregagh-east-belfast-belfast/338143,20160507
338137,"61 Pommern Parade, Castlereagh Road, East Belfast, Belfast",BT6,BT6 9FY,159500,Offers around,,For sale,Semi-detached house,4,,,,,unknown,garage converted to office/playroom (shower and loo),single,detached,,Y,Y,,Y,,D65/C71,"£1,087.65 pa",,,,298,4 Bed Semi-detached house For Sale,http://www.propertypal.com/61-pommern-parade-castlereagh-road-east-belfast-belfast/338137,20160507
337092,"72 Upper Knockbreda Road, Castlereagh, Belfast",BT6,BT6 9RN,124950,Offers around,,For sale,Terrace house,3,,,gas,,unknown,,,,,,Y,,,,,£797.61 pa,,,,199,3 Bed Terrace house For Sale,http://www.propertypal.com/72-upper-knockbreda-road-castlereagh-belfast/337092,20160507
336533,"75 Donard Street, Belfast",BT6,BT6 8EJ,69950,Offers around,,Under offer,Terrace house,2,1,1,,,unknown,,,,,,,,,,,£525.70 pa,,,,370,2 Bed Terrace house For Sale,http://www.propertypal.com/75-donard-street-belfast/336533,20160507
331236,"42 Dromore Street, Belfast",BT6,BT6 8PF,79950,Offers around,,For sale,Terrace house,2,,1,gas,,unknown,,,,,,,,,,D56/C69,£616.33 pa,,,,307,2 Bed Terrace house For Sale,http://www.propertypal.com/42-dromore-street-belfast/331236,20160507
329637,"8 Loughview Drive, Knockbreda, Belfast",BT6,BT6 0NU,239950,Asking price,,For sale,Detached house,3,2,2,oil,triple glazed windows to the front and double glazed windows to the rear of the property,double,"detached garage with light, power and plumbing for white goods",single,detached,Y,Y,Y,,,,E53/D66,"£1,631.48 pa",,,,409,3 Bed Detached house For Sale,http://www.propertypal.com/8-loughview-drive-knockbreda-belfast/329637,20160507
329297,"165 Cregagh Road, Cregagh, Belfast",BT6,BT6 0LB,199950,Offers around,,For sale,Detached house,3,1,2,oil,double glazed windows,double,,,,,Y,Y,,,,F25/F31,"£1,740.24 pa",,,,218,3 Bed Detached house For Sale,http://www.propertypal.com/165-cregagh-road-cregagh-belfast/329297,20160507
325143,"7A Albert Drive, Cregagh Road, Belfast",BT6,BT6 9JH,250000,Offers around,,For sale,Bungalow,3,,1,oil,,unknown,integral double garage,double,integral,,Y,Y,,Y,,E43/D63,,,,,261,3 Bed Bungalow For Sale,http://www.propertypal.com/7a-albert-drive-cregagh-road-belfast/325143,20160507
324296,"11 Cregagh Court, Belfast",BT6,BT6 9PS,114950,Offers around,,For sale,Apartment,2,1,1,economy 7,,unknown,,,,,Y,Y,,,,D66/C71,£833.87 pa,,,,108,2 Bed Apartment For Sale,http://www.propertypal.com/11-cregagh-court-belfast/324296,20160507
322788,"26 Titania Street, Cregagh, Belfast",BT6,BT6 8NT,99950,Offers over,,For sale,Terrace house,2,,1,gas,,unknown,,,,,,,,,,D59/D65,£706.97 pa,,,,177,2 Bed Terrace house For Sale,http://www.propertypal.com/26-titania-street-cregagh-belfast/322788,20160507
315396,"4 Ardenlee Street, Cregagh, Belfast",BT6,BT6 0AH,225000,Offers around,,For sale,Detached house,3,,2,oil,,unknown,,,,,Y,Y,,,,F36/F38,"£1,377.69 pa",,,,363,3 Bed Detached house For Sale,http://www.propertypal.com/4-ardenlee-street-cregagh-belfast/315396,20160507
306376,"171 Ardenlee Avenue, Cregagh, Belfast",BT6,BT6 0AE,104950,Offers over,,For sale,Terrace house,3,,1,gas,,unknown,,,,,,,,,,F27/E50,£108.77 pa,,,,338,3 Bed Terrace house For Sale,http://www.propertypal.com/171-ardenlee-avenue-cregagh-belfast/306376,20160507
304892,"286 Cregagh Road, Belfast",BT6,BT6 9EW,145000,Offers around,,For sale,Semi-detached house,3,,2,oil,,unknown,timber,single,detached,Y,Y,Y,,Y,,F27/E48,"£1,160.16 pa",,,,423,3 Bed Semi-detached house For Sale,http://www.propertypal.com/286-cregagh-road-belfast/304892,20160507
302453,"58 Hatton Drive, Belfast",BT6,BT6 9BD,66000,Price,,For sale,Terrace house,2,,1,oil,,unknown,,,,,,,,,,E42/D55,£561.95 pa,,,,469,2 Bed Terrace house For Sale,http://www.propertypal.com/58-hatton-drive-belfast/302453,20160507
302342,"29 Kingsberry Park, Rosetta, Belfast",BT6,BT6 0HT,219950,Offers over,,For sale,Semi-detached house,3,1,2,gas,,unknown,,,,Y,Y,Y,,Y,,E49/D65,"£1,305.18 pa",,,,342,3 Bed Semi-detached house For Sale,http://www.propertypal.com/29-kingsberry-park-rosetta-belfast/302342,20160507
290933,"2 Castle Court, Belfast",BT6,BT6 9PY,359950,Offers around,,For sale,Detached house,6,2,3,oil,,unknown,,,,,Y,Y,,Y,,D62/C71,"£2,175.30 pa",,,,297,6 Bed Detached house For Sale,http://www.propertypal.com/2-castle-court-belfast/290933,20160507
288534,"44 Dunvegan Street, Belfast",BT6,BT6 8GE,59950,Offers around,,For sale,Terrace house,3,,1,,,unknown,,,,,,,,,,G1/F23,£471.32 pa,,,,419,3 Bed Terrace house For Sale,http://www.propertypal.com/44-dunvegan-street-belfast/288534,20160507
284055,"15 Jocelyn Street, Woodstock, Belfast",BT6,BT6 8HL,79950,Offers around,,For sale,Terrace house,4,,1,oil,,unknown,,,,,,,,,,F37/D55,£688.84 pa,,,,448,4 Bed Terrace house For Sale,http://www.propertypal.com/15-jocelyn-street-woodstock-belfast/284055,20160507
282717,"100 Rosebery Road, Ravenhill, Belfast",BT6,BT6 8JF,75000,Offers around,,For sale,Terrace house,2,,2,,,unknown,,,,,,,,,,D65/C70,£580.08 pa,,,,321,2 Bed Terrace house For Sale,http://www.propertypal.com/100-rosebery-road-ravenhill-belfast/282717,20160507
359350,"Unit A &amp; B, 20 Fitzroy Avenue, Botanic Area, South Belfast, Belfast",BT7,BT7 1HW,130000,Asking price,,For sale,Apartment,4,2,2,oil,,unknown,,,,,,,,,,,,,,,252,4 Bed Apartment For Sale,http://www.propertypal.com/unit-a-b-20-fitzroy-avenue-botanic-area-south-belfast-belfast/359350,20160507
362325,"2 Academy House, Wellington Square, Belfast",BT7,BT7 3LF,164950,Offers around,,For sale,Apartment,2,,,gas,,unknown,,,,,Y,Y,,,,,,,,,818,2 Bed Apartment For Sale,http://www.propertypal.com/2-academy-house-wellington-square-belfast/362325,20160507
352808,"36 Eliza Street Close, Belfast",BT7,BT7 2BS,89950,Asking price,,For sale,Terrace house,2,1,1,gas,,unknown,,,,,,,,,,C75/C76,£652.59 pa,,,,488,2 Bed Terrace house For Sale,http://www.propertypal.com/36-eliza-street-close-belfast/352808,20160507
364964,"10 Stranmillis Reach, Stranmillis Embankment, Belfast",BT7,BT7 1QZ,185000,Offers around,,For sale,Apartment,4,2,1,gas,,unknown,,,,,Y,,,,,C73/C77,"£1,450.20 pa",,,,,4 Bed Apartment For Sale,http://www.propertypal.com/10-stranmillis-reach-stranmillis-embankment-belfast/364964,20160507
364731,"88 Balfour Avenue, Belfast",BT7,BT7 2EW,89500,Offers around,,For sale,Terrace house,3,1,1,gas,,unknown,,,,,,,,,,D68/C75,£725.10 pa,,,,345,3 Bed Terrace house For Sale,http://www.propertypal.com/88-balfour-avenue-belfast/364731,20160507
364669,"23 Rugby Avenue, Belfast",BT7,BT7 1RD,195000,Asking price,,For sale,End-terrace house,8,,2,gas,,unknown,,,,,,,,,,E48/D62,£543.82 pa,,,,155,8 Bed End-terrace house For Sale,http://www.propertypal.com/23-rugby-avenue-belfast/364669,20160507
364315,"29 Rutland Street, Ormeau Road, Belfast",BT7,BT7 2FH,84950,Offers around,,For sale,Terrace house,2,,1,oil,double glazed windows,double,,,,,,,,,,E41/D62,£706.97 pa,,,,423,2 Bed Terrace house For Sale,http://www.propertypal.com/29-rutland-street-ormeau-road-belfast/364315,20160507
364268,"98 Deramore Avenue, Sunnyside Street, Belfast",BT7,BT7 3ES,164950,Offers around,,For sale,Town House,3,,2,,,unknown,,,,,,,,,,,£942.63 pa,,,,600,3 Bed Town House For Sale,http://www.propertypal.com/98-deramore-avenue-sunnyside-street-belfast/364268,20160507
364181,"*Great 4/5 Bed ~ Student House*, 7 Curzon Street, Queens Quarter, Belfast",BT7,BT7 1JH,125000,Offers over,,For sale,Terrace house,5,2,2,gas,,unknown,,,,,,,,,,D63/C69,,,,,430,5 Bed Terrace house For Sale,http://www.propertypal.com/great-45-bed-student-house-7-curzon-street-queens-quarter-belfast/364181,20160507
341961,"12 Annadale Green, Annadale Embankment, Belfast",BT7,BT7 3DQ,189950,Offers around,,For sale,Town House,4,2,1,gas,,unknown,,,,,Y,Y,,,,,"£1,341.44 pa",,,,1.2k,4 Bed Town House For Sale,http://www.propertypal.com/12-annadale-green-annadale-embankment-belfast/341961,20160507
355365,"8 Whitehall Mews, Ormeau, Belfast",BT7,BT7 3GE,110000,Asking price,,For sale,Apartment,2,1,1,economy 7,mahogany effect upvc windows and doors,unknown,,,,,Y,,,,,D68/C77,£725.10 pa,,,,405,2 Bed Apartment For Sale,http://www.propertypal.com/8-whitehall-mews-ormeau-belfast/355365,20160507
364152,"Apt 10 Bridge House, 9 Lagan Way, Belfast",BT7,BT7 3LL,125000,Offers over,,For sale,Apartment,1,,1,gas,,unknown,,,,,Y,,,,,B83/B86,,,,,597,1 Bed Apartment For Sale,http://www.propertypal.com/apt-10-bridge-house-9-lagan-way-belfast/364152,20160507
363969,"78 Walmer Street, Belfast",BT7,BT7 3EB,90000,Guide price,,For sale,Terrace house,2,,,,,unknown,,,,,,,,,,C70/C75,£725.10 pa,,,,389,2 Bed Terrace house For Sale,http://www.propertypal.com/78-walmer-street-belfast/363969,20160507
363678,"7 Curzon Street, Belfast",BT7,BT7 1QU,125000,Offers over,,For sale,Terrace house,5,2,1,gas,,unknown,,,,,,,,,,,"£1,015.14 pa",,,,344,5 Bed Terrace house For Sale,http://www.propertypal.com/7-curzon-street-belfast/363678,20160507
362978,"130 Balfour Avenue, Ormeau, Belfast",BT7,BT7 2EW,85000,Asking price,,For sale,Terrace house,3,1,1,oil,,unknown,,,,,,,,,,E42/D61,£706.97 pa,,,,769,3 Bed Terrace house For Sale,http://www.propertypal.com/130-balfour-avenue-ormeau-belfast/362978,20160507
362798,"26 North Parade, Ormeau Road, Belfast",BT7,BT7 2GG,272000,Asking price,,For sale,Town House,5,1,2,gas,,unknown,,,,,,Y,,,,D55/D61,"£1,268.93 pa",,,,1.6k,5 Bed Town House For Sale,http://www.propertypal.com/26-north-parade-ormeau-road-belfast/362798,20160507
362602,"Apt 609 Park Avenue, 12 Bankmore Street, Belfast",BT7,BT7 1AQ,170000,Guide price,,For sale,Apartment,2,2,1,,,unknown,,,,,Y,,,,,C79/B83,,,,,793,2 Bed Apartment For Sale,http://www.propertypal.com/apt-609-park-avenue-12-bankmore-street-belfast/362602,20160507
362510,"20 Courtyard View, 22 Artana Street, Belfast",BT7,BT7 2FF,79950,Asking price,,For sale,Apartment,1,,1,gas,,unknown,,,,,Y,,,,,C76/C79,£634.46 pa,,,,346,1 Bed Apartment For Sale,http://www.propertypal.com/20-courtyard-view-22-artana-street-belfast/362510,20160507
362132,"26 Hampton Drive, Sunnyside Street, Belfast",BT7,BT7 3DE,144950,Asking price,,For sale,Town House,3,,1,oil,,unknown,,,,,,Y,,,,D55/C72,"£1,051.40 pa",,,,721,3 Bed Town House For Sale,http://www.propertypal.com/26-hampton-drive-sunnyside-street-belfast/362132,20160507
361612,"18 Stanfield Place, Belfast",BT7,BT7 2DT,99950,Asking price,,For sale,Terrace house,2,1,1,,,unknown,,,,,Y,,,,,C71/C77,£652.59 pa,,,,523,2 Bed Terrace house For Sale,http://www.propertypal.com/18-stanfield-place-belfast/361612,20160507
361491,"58 Salisbury Court, Dublin Road, Belfast City Centre, Belfast",BT7,BT7 1DD,109950,Offers around,,For sale,Apartment,2,,,gas,double glazed windows,double,,,,,Y,,,,,,£580.08 pa,,,,573,2 Bed Apartment For Sale,http://www.propertypal.com/58-salisbury-court-dublin-road-belfast-city-centre-belfast/361491,20160507
360838,"36 North Parade, Ormeau Road, Belfast",BT7,BT7 2GG,289950,Asking price,,For sale,Town House,5,3,2,gas,,unknown,,,,,,Y,,,,D67/C74,"£1,667.73 pa",,,,2.2k,5 Bed Town House For Sale,http://www.propertypal.com/36-north-parade-ormeau-road-belfast/360838,20160507
360760,"1 A&amp;B Westminister Street, Belfast",BT7,BT7 1LA,169950,Offers around,,For sale,End-terrace house,5,3,2,gas,,unknown,,,,,Y,,,,,,,,,,395,5 Bed End-terrace house For Sale,http://www.propertypal.com/1-ab-westminister-street-belfast/360760,20160507
360674,"Apt 8 Huntingdale, 20 Annadale Avenue, Belfast",BT7,BT7 3JH,159950,Asking price,,For sale,Apartment,2,1,1,gas,,unknown,,,,,Y,Y,,,,C75/C78,,,,,2.7k,2 Bed Apartment For Sale,http://www.propertypal.com/apt-8-huntingdale-20-annadale-avenue-belfast/360674,20160507
360510,"104 Cromwell Road, Belfast",BT7,BT7 1JY,180000,Offers around,,For sale,Terrace house,5,2,2,oil,,unknown,,,,,,,,,,,"£1,232.67 pa",,,,540,5 Bed Terrace house For Sale,http://www.propertypal.com/104-cromwell-road-belfast/360510,20160507
360475,"1 Jameson Street, Ormeau Road, Belfast",BT7,BT7 2GU,124950,Asking price,,For sale,End-terrace house,2,1,2,gas,,unknown,,,,,,,,,,E49/E50,£797.61 pa,,,,1.1k,2 Bed End-terrace house For Sale,http://www.propertypal.com/1-jameson-street-ormeau-road-belfast/360475,20160507
360425,"15 Ailesbury Drive, Belfast",BT7,BT7 3FB,275000,Offers over,,For sale,Semi-detached house,4,1,2,gas,,unknown,detached,single,detached,Y,Y,Y,,,,E54/C70,"£1,450.20 pa",,,,602,4 Bed Semi-detached house For Sale,http://www.propertypal.com/15-ailesbury-drive-belfast/360425,20160507
359620,"5 Whitehall Parade, Belfast",BT7,BT7 3GX,129950,Offers around,,For sale,Town House,3,1,2,oil,,unknown,,,,,,Y,,,,D58/C71,£833.87 pa,,,,1k,3 Bed Town House For Sale,http://www.propertypal.com/5-whitehall-parade-belfast/359620,20160507
359371,"99 Rugby Avenue, Belfast",BT7,BT7 1RE,165000,Asking price,,For sale,Town House,5,2,2,gas,,unknown,,,,,,,,,,,"£1,522.71 pa",,,,313,5 Bed Town House For Sale,http://www.propertypal.com/99-rugby-avenue-belfast/359371,20160507
359155,"4 North Parade, Ormeau Road, Belfast",BT7,BT7 2GG,295000,Offers around,,For sale,Semi-detached house,6,,1,,,unknown,,,,,,,,,,D59/D59,"£1,957.77 pa",,,,1.1k,6 Bed Semi-detached house For Sale,http://www.propertypal.com/4-north-parade-ormeau-road-belfast/359155,20160507
358287,"42 Raby Street, Ormeau, Belfast",BT7,BT7 2GY,109950,Offers around,,For sale,Terrace house,2,1,1,solid fuel,,unknown,,,,,,,,,,E39/D60,£797.61 pa,,,,550,2 Bed Terrace house For Sale,http://www.propertypal.com/42-raby-street-ormeau-belfast/358287,20160507
358907,"18 Blackwood Street, Belfast",BT7,BT7 3AS,95950,Offers over,,For sale,Terrace house,2,1,1,oil,,unknown,,,,,,,,,,E42/D66,£706.97 pa,,,,727,2 Bed Terrace house For Sale,http://www.propertypal.com/18-blackwood-street-belfast/358907,20160507
358973,"5 Candahar Street, Belfast",BT7,BT7 3AQ,154950,Offers over,,For sale,Terrace house,4,1,2,,,unknown,,,,,,Y,,,,,"£1,015.14 pa",,,,1.1k,4 Bed Terrace house For Sale,http://www.propertypal.com/5-candahar-street-belfast/358973,20160507
358775,"5 Rugby House, 82 Rugby Avenue, Queens Quarter, Belfast",BT7,BT7 1RG,125000,Offers over,,For sale,Apartment,5,2,1,gas,,unknown,,,,,Y,,,,,,,,,,502,5 Bed Apartment For Sale,http://www.propertypal.com/5-rugby-house-82-rugby-avenue-queens-quarter-belfast/358775,20160507
358435,"68 Walmer Street, Belfast",BT7,BT7 3EB,75000,Asking price,,For sale,Terrace house,3,1,1,gas,,unknown,,,,,,,,,,D56/D64,£761.36 pa,,,,670,3 Bed Terrace house For Sale,http://www.propertypal.com/68-walmer-street-belfast/358435,20160507
358076,"36 Sunnyside Drive, Belfast",BT7,BT7 3DX,109950,Offers around,,For sale,Terrace house,3,1,1,oil,,unknown,,,,,,,,,,E48/C71,£652.59 pa,,,,658,3 Bed Terrace house For Sale,http://www.propertypal.com/36-sunnyside-drive-belfast/358076,20160507
358042,"103 University Street, Belfast",BT7,BT7 1HP,120000,Offers over,,For sale,Terrace house,7,,,gas,,unknown,,,,,,,,,,D60/C69,,,,,423,7 Bed Terrace house For Sale,http://www.propertypal.com/103-university-street-belfast/358042,20160507
357733,"14 Artana Street, Belfast",BT7,BT7 2FF,89950,Offers around,,For sale,Terrace house,4,1,1,gas,,unknown,,,,,,,,,,E50/C73,£870.12 pa,,,,624,4 Bed Terrace house For Sale,http://www.propertypal.com/14-artana-street-belfast/357733,20160507
291626,"46 Florenceville Avenue, Ormeau Road, Belfast",BT7,BT7 3GZ,249500,Offers over,,For sale,Detached house,4,1,2,oil,pvc double glazed windows.,double,,,,,,Y,,,,F32/C69,"£1,812.75 pa",,,,546,4 Bed Detached house For Sale,http://www.propertypal.com/46-florenceville-avenue-ormeau-road-belfast/291626,20160507
356568,"16 Ava Avenue, Ormeau Road, Belfast",BT7,BT7 3BN,139950,Offers around,,For sale,Terrace house,4,1,1,oil,,unknown,,,,,,,,,,E50/D60,"£1,051.40 pa",,,,562,4 Bed Terrace house For Sale,http://www.propertypal.com/16-ava-avenue-ormeau-road-belfast/356568,20160507
357422,"102 Cromwell Road, Belfast",BT7,BT7 1JY,108000,Guide price,,For sale,Terrace house,4,,,,,unknown,,,,,,,,,,,£580.08 pa,,,,964,4 Bed Terrace house For Sale,http://www.propertypal.com/102-cromwell-road-belfast/357422,20160507
354005,"6 Kimberley Drive, Sunnyside, Ormeau Road, Belfast",BT7,BT7 3EE,159950,Offers over,,For sale,Semi-detached house,2,1,2,gas,,unknown,,,,,,Y,,,,E39/E47,"£1,087.65 pa",,,,500,2 Bed Semi-detached house For Sale,http://www.propertypal.com/6-kimberley-drive-sunnyside-ormeau-road-belfast/354005,20160507
356742,"12C Annadale Avenue, Belfast",BT7,BT7 3JH,195000,Offers around,,For sale,Town House,4,2,1,gas,"upvc double glazed windows, gas fired central heating and fire alarm system.",double,,,,,Y,Y,,,,C78/C80,"£1,522.71 pa",,,,395,4 Bed Town House For Sale,http://www.propertypal.com/12c-annadale-avenue-belfast/356742,20160507
355402,"64 Haypark Avenue, Ormeau Road, Belfast",BT7,BT7 3FE,160000,Offers around,,For sale,Apartment,3,1,1,gas,,unknown,,,,,,,,,,F34/D58,,,,,410,3 Bed Apartment For Sale,http://www.propertypal.com/64-haypark-avenue-ormeau-road-belfast/355402,20160507
355381,"5 Penrose Street, Holylands, Belfast",BT7,BT7 1QX,87000,Offers around,,For sale,Terrace house,3,1,1,oil,,unknown,,,,,,,,,,E47/C72,£942.63 pa,,,,352,3 Bed Terrace house For Sale,http://www.propertypal.com/5-penrose-street-holylands-belfast/355381,20160507
